,Bahia - value,Bahia - Consumo de Cimento (t),Bahia - IDH Educacao,Bahia - IDH Longevidade,Bahia - IDH,Bahia - Produção de Cimento (t),Bahia - IDH Renda,Bahia - PIB - Estadual,Bahia - PIB - Construção Civil,Bahia - PIB - Per Capita,Bahia - PIB - Preços de Mercado,Bahia - Desemprego,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2014-10,0.4337455525151921,329.20199999999994,0.6441835404268377,0.7867553874760334,0.6936885663141835,105.6391554107171,0.6585933361979166,155477442.5478421,8419721.943018908,8.805163326329627,126157659.6101305,15.50895514214609,46330075.63102797,224245916.8429669,1453990447.3266077,3505125548.6268983,3433266457.271173,65606841.70885148,122195661.51101892,198357912.1736428,360278673.73419553,357397802075.46814,25616382686.24136,717516269.3755913,370263324673.40967,24838292.20408709,1188236721.7047508,2135910645.0254292,9585122899.730804,10516728001.3976,20194991.919934984,651274209.531674,142341611.1009641,642828485.5705597,1373479705.366566,11758122052.66002,70157057580.37744,173506601577.4313,224230158013.1199,1145023064.1680276,7323737872.985023,26130757491.869377,26915175087.9518,1.5080664665741017,2.0593131618167355,1.607260740303007,1.152285497291682,5.220709695827527,0.7471787522282428,1.3312728279845558,1.0270714384579775,0.3903413816890406,503685758261.1094,1194581733.2022505,0.0,57405383988.176346,175355133931.82428,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384
2014-11,0.4344049530885212,327.066,0.6443481387302811,0.7866753573288179,0.6936865307998972,105.18058448091632,0.6585383906828703,155597416.96120882,8409902.414711688,8.805737379498346,126163197.29305026,15.554151886747473,45661037.4215994,220688943.9778241,1401876841.3866074,3523637708.132041,3331532355.174316,64562143.0551372,127047124.31016178,187288018.31107137,350643990.52448124,359947796629.0676,25858411288.3925,716185443.5577868,371555620742.5277,25922606.68180138,1206053376.324751,2168271913.469715,9692766012.598516,10623684714.33103,22137713.597077843,683637033.447674,165586898.16324982,670634989.5199884,1407262000.4311376,11753500192.878592,70103900478.014,175593698934.84958,225662657356.54675,1156060486.3614564,7762497615.077594,25902766924.091377,26867873765.898365,1.5152093237169586,2.042170304673878,1.6226893117315784,1.1745712115773963,5.279281124398955,0.7860358950853856,1.44555854227027,1.0939285813151205,0.4404820935025704,503558275742.25226,1185583640.3219647,0.0,58038159771.428925,176690783046.60254,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514
2014-12,0.4351002506482267,324.92999999999995,0.6445127370337245,0.7865953271816024,0.6936844952856107,104.708876969413,0.658483445167824,155717391.37457556,8400082.886404466,8.806311432667064,126168734.97597,15.59934863134885,45001709.77715495,221193779.661713,1356362832.5560515,3616799325.710653,3274307361.6476493,64706313.277637206,129458087.97682844,182582258.08523804,341040204.9650368,362377134035.87146,26094700019.55528,714812465.3386105,372985089402.0795,26865475.82596804,1220641632.2325284,2196062762.6163816,9785411394.492128,10710274249.490196,24044867.7401334,722278408.3968406,203176716.0393609,697111223.5922105,1438726010.7111373,11747544749.262758,70007029781.2529,177699953856.30627,226985359908.26205,1173015396.5445118,8192895017.17926,25652667060.52972,26805699744.866142,1.5174315459391812,2.018281415784989,1.6313004228426895,1.192348989355174,5.302892235510068,0.8338136728631634,1.4886140978258258,1.1622619146484536,0.5001695935025704,503591161520.03,1177411502.130298,0.0,58881074501.00587,177803186397.32614,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056
2015-1,0.4359176041408517,322.7939999999999,0.6446773353371679,0.7865152970343869,0.6936824597713244,104.22430343111208,0.6584284996527777,155837365.7879423,8390263.358097244,8.806885485835783,126174272.65888976,15.64454537595023,44168013.49769548,218037899.5041454,1302612229.6641598,3612645015.324977,3171861505.8698115,60744594.48277235,132420252.22223385,182138103.6949677,333439340.92152333,364549875587.4603,26315904980.429333,713396871.7051039,374297376028.7533,27924789.426508587,1233136486.6606364,2222411525.82449,9881941963.80456,10818346832.6002,25573200.419322584,760269752.9508946,244263488.2880096,722862179.368697,1467865758.082759,11738301471.545462,69869185341.36911,179741492654.0087,228169361865.0469,1191237964.653431,8608167518.957638,25395520776.35593,26726754686.68858,1.5271612756689108,2.012335469839044,1.6437328552751218,1.2150516920578769,5.338838181456014,0.8646244836739743,1.5153708545825826,1.2236132659998051,0.5707756541086311,503274321680.8408,1170835924.4624605,0.0,59583871486.01993,178637058737.6448,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866
2015-2,0.4366623672280443,320.658,0.645596315716473,0.7873064585903105,0.6943647339551874,103.58857201013808,0.6588407905566077,155897040.48887408,8382867.774748561,8.806710337464231,126164468.9726141,15.661853349288895,43928158.65401128,216051052.19782963,1255419148.4786334,3636228628.7073455,3072775253.545601,59762950.113298655,138007078.41276017,180978921.9207572,332247840.47889173,366652668755.4559,26529483201.09592,711938199.6443084,375734676350.39465,28885154.62282437,1244922133.179847,2246065043.2784376,9976143058.57772,10923407553.950989,26917132.684585743,798836665.8987894,288212402.69406223,752135532.478434,1491561992.6951275,11728990253.521252,69698489216.43254,181755932991.1132,229236453410.7617,1212159612.038168,9013348507.897902,25133280646.267773,26643903000.65595,1.5392665388268054,2.005756522470622,1.6595223289593324,1.2426832710052451,5.38173291829812,0.899887641568711,1.5301076966878455,1.317560634420858,0.6419521246968664,503072678711.3672,1163716555.8469338,0.0,60321414692.86807,179207443024.48007,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274
2015-3,0.4373898819762254,318.52199999999993,0.6465152960957781,0.788097620146234,0.6950470081390504,103.21723209585107,0.6592530814604377,155956715.18980587,8375472.191399877,8.80653518909268,126154665.28633842,15.67916132262756,44217360.48760103,215355064.35065016,1227894010.2722232,3669758627.776576,3039025227.364319,56215899.76329866,144723715.83917043,178034407.7471675,323959784.37171227,368665632959.3767,26739728745.3254,710435986.1432658,377210927486.3944,29805098.68077309,1255456646.6813855,2265452087.556129,10069546503.82259,11014829740.270216,28464377.41330369,838202251.1954561,330655703.96560067,780234815.2684339,1514233882.4246144,11718695085.39125,69496998595.85075,183744434798.4891,230212344415.2701,1240029739.212783,9405090231.57508,24849975228.73008,26554245154.535435,1.5446511542114207,1.99319241990652,1.6677274571644607,1.2690935274155015,5.413784200349401,0.93886200054307,1.5552359018160509,1.373714480574704,0.6965235532682947,502910771634.4441,1157942009.8518057,0.0,60500498201.1268,179617164959.81134,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108
2015-4,0.4379975778898649,316.386,0.6474342764750832,0.7888887817021576,0.6957292823229135,102.5225068858078,0.6596653723642676,156016389.89073765,8368076.608051194,8.806360040721128,126144861.60006276,15.696469295966228,43899138.88935103,212573462.0709001,1180255897.0624735,3685710524.202076,2958873518.9635687,61378114.284548655,145118477.33342043,173355342.51966748,310988234.7977122,370560599927.4894,26939129298.296646,708889768.1890175,378683342584.7262,30779300.28927309,1265358930.7598853,2283571331.76838,10164266897.450338,11117044757.276966,29803154.566803694,873323853.378206,371788495.4298507,813268916.5516839,1535665239.5986145,11706791967.174498,69259694251.09525,185696080875.68256,231091531509.31485,1269145219.003533,9768209054.98233,24576227492.29258,26464483466.227936,1.555651154211421,1.9931924199065203,1.6807274571644606,1.298093527415502,5.4590342003494,0.98361200054307,1.5709859018160508,1.465964480574704,0.7351346643794059,502974309483.94415,1153285211.8685555,0.0,61453133888.0438,179909725678.7606,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973
2015-5,0.438466128727782,314.24999999999994,0.6483532568543884,0.7896799432580811,0.6964115565067766,102.01767647499236,0.6600776632680976,156076064.59166944,8360681.02470251,8.806184892349574,126135057.91378708,15.713777269304892,43775969.76788761,211925123.7440709,1136039652.148571,3720402436.207441,2877005446.2557635,61320239.86698767,146079780.4734204,168458171.81356993,306515019.14063907,372331298558.2864,27130500150.54225,707299082.768605,380071638162.4645,31762136.418053582,1274128915.2367148,2301277417.1764283,10258526358.037657,11237122502.743795,30724601.56485247,909482197.5045476,414256899.2654604,843989948.9429033,1555815508.594956,11693367754.709864,68979372145.16257,187621080696.18915,231848260436.01807,1300423322.910606,10164315388.547453,24249034777.661846,26368794852.80281,1.5627243249431282,1.988070468687008,1.6899957498473874,1.3285813322935505,5.500985419861595,1.0150754151772163,1.5648883408404413,1.5715742366722647,0.796215745460487,503156405583.70026,1149852225.297824,0.0,61851678649.38551,180070922091.90668,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491
2015-6,0.4389127808290276,312.1139999999999,0.6492722372336934,0.7904711048140046,0.6970938306906396,101.51705997706824,0.6604899541719276,156135739.29260123,8353285.441353827,8.806009743978022,126125254.2275114,15.73108524264356,43679691.15717332,212606209.50954708,1103694847.7845232,3753330436.749108,2875215482.7683825,59108421.25317816,152457010.08842042,166639944.59737945,298554634.820639,374501421814.8208,27313724501.89725,705663466.8690699,381930206197.6333,32616598.67448215,1281434101.6219528,2314006174.0216665,10335880697.170277,11340866053.479988,31570449.14247152,944514478.7616904,458834874.2323652,869996347.8750461,1574759311.600194,11703352945.006533,68667660988.45565,189520714121.0687,232561285251.51425,1336378300.5841775,10543877832.628405,23906733716.18256,26264530956.432816,1.5601052773240809,1.9716418972584364,1.6899957498473872,1.352152760864979,5.513604467480643,1.047932558034359,1.5672692932213934,1.6413361414341696,0.8551631138815395,503577136289.8906,1147431048.8444903,0.0,62164377539.66361,180092051469.80453,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165
2015-7,0.4393378473183434,309.97799999999995,0.6501912176129986,0.7912622663699282,0.6977761048745026,101.13812511039298,0.6609022450757576,156195413.99353302,8345889.858005144,8.80583459560647,126115450.54123572,15.748393215982226,43481497.41415007,211862739.73582613,1075789714.1954536,3778527789.533294,2877832183.856522,60673663.53015488,153617521.72121114,163943523.12365854,294127468.582732,376700197067.0773,27490249253.864,703982457.4774537,383824523100.4058,33356798.16657517,1291328430.5459063,2329020069.6537595,10415069684.011671,11449988916.155567,32617310.09595989,978812009.3993648,507129652.5965512,896980378.8766742,1592661825.3197289,11711526294.17002,68335500728.18636,191386858730.63773,233246509690.02008,1372134518.5374334,10915150554.114218,23559104045.48884,26146101928.883045,1.565686672672918,1.9690837577235527,1.6958097033357595,1.3663388073766072,5.55058121166669,1.097932558034359,1.577966967639998,1.7536617228295184,0.9292656779841036,504169235399.1929,1145217809.338444,0.0,62402660916.67896,180001319016.46127,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925
2015-8,0.4400982188086993,307.8419999999999,0.6511101979923037,0.7920534279258518,0.6984583790583656,100.85949535981544,0.6613145359795876,156255088.69446477,8338494.27465646,8.805659447234918,126105646.85496004,15.765701189320891,43135385.07665007,212132936.3946897,1048004400.0043172,3786562913.81193,2890603398.8462944,60681021.02606397,154370044.57371113,159114266.25024945,290428890.7575048,378859834898.5757,27660062026.2006,702255591.5807979,385652266397.2402,34057266.76225699,1299701203.0027244,2340859722.529214,10486731570.913034,11555558765.066025,33774954.70391443,1002139245.053001,553856811.0508695,937870616.813038,1609215271.1349564,11718083566.41411,67978689848.42976,193199587555.86,233902368547.3971,1407484629.1606152,11262230146.2049,23204410156.264748,26008050338.67737,1.5675048544910994,1.964765575905371,1.6989915215175777,1.381338807376607,5.577172120757599,1.156568921670723,1.5888760585490886,1.913888995556791,1.034015677984104,504830224676.9203,1144408315.1888988,0.0,62734188959.79805,179897737648.37332,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249
2015-9,0.4410170533414553,305.706,0.6520291783716088,0.7928445894817753,0.6991406532422286,100.60890739051162,0.6617268268834176,156314763.39539656,8331098.691307777,8.805484298863366,126095843.16868438,15.783009162659557,42688676.69309451,212512684.0613564,1021049083.7756504,3766958105.87482,2892615722.808072,60557125.98895287,157371612.1881556,159217387.81180498,286348312.79550475,380983988749.20746,27821335643.8246,700482406.1661444,387469635950.4353,34712552.04825699,1307006344.2120576,2351398590.49677,10553146561.861034,11663751077.276022,34941238.71635888,1027972371.0872232,605221089.1608695,1030116180.9470376,1624554549.010512,11723951590.663445,67600979387.38265,194950292492.14423,234527615466.50552,1443597465.3750596,11596403588.283567,22842804366.39964,25857891527.55759,1.567949298935544,1.9612100203498155,1.702324854850911,1.3946721407099405,5.6013943429798205,1.1952355883373895,1.5739871696601997,2.0245556622234577,1.132308360910933,505689828394.25366,1144726986.9646766,0.0,63038895847.47739,179812228099.0551,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409
2015-10,0.4420316776986729,303.56999999999994,0.6529481587509139,0.7936357510376988,0.6998229274260916,100.3344361549392,0.6621391177872475,156374438.09632835,8323703.107959093,8.805309150491812,126086039.4824087,15.800317135998222,42446012.85157277,212095006.49461728,997245787.9017376,3749510910.087863,2905921947.8169856,60322512.407431126,156720147.32924253,156425274.0815876,282902318.0628961,383068399978.7031,27974261468.79937,698662438.2205342,389306750526.7199,35341497.814343944,1313463411.132275,2360094499.816118,10611205310.081684,11766204057.005806,36088123.27222844,1052462920.3083104,657420173.5821737,1122383387.35769,1638866593.2857294,11727047586.568665,67212641825.058304,196631760257.33228,235122203174.04376,1480668152.0383203,11914046804.848131,22474290939.59268,25696470740.279327,1.5675145163268485,1.960992629045468,1.7047161591987372,1.4079330102751575,5.626829125588516,1.2465399361634764,1.5579002131384607,2.1358600100495444,1.233260741863314,506594214637.07965,1145818517.1046767,0.0,63351193640.6424,180036876874.73468,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146
2015-11,0.4430453773930387,301.4339999999999,0.6538671391302191,0.7944269125936223,0.7005052016099548,99.77568066491388,0.6625514086910774,156434112.79726014,8316307.5246104095,8.80513400212026,126076235.79613304,15.817625109336888,42258781.7926366,212616476.1718513,973546657.0925888,3768227272.556373,2911866816.408049,59071751.94785666,156558547.8926468,154708804.4428642,287215212.2169386,385091205677.7674,28123274678.097027,696795224.7310091,391205706248.2863,36030635.950301394,1318130794.4520624,2362758963.313352,10655031513.535303,11848993614.453678,38025330.56776036,1080346576.7389486,708826844.7198334,1213077160.293009,1652223363.056155,11730077197.288025,66803312728.48044,198274281768.25372,235689760315.3493,1518664342.9683204,12220940188.7909,22099065862.46524,25527051773.06592,1.5615570695183378,1.953120288619936,1.7023757336668224,1.4226138613389876,5.639595083035324,1.293773978716668,1.539815106755482,2.232881286645289,1.3609351604679651,507604734043.2498,1147044058.6706345,0.0,63657622731.94962,180177600670.9536,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329
2015-12,0.444052380908676,299.29799999999994,0.6547861195095241,0.7952180741495459,0.7011874757938178,98.9823304275794,0.6629636995949074,156493787.49819192,8308911.941261725,8.804958853748708,126066432.10985737,15.834933082675557,40260552.39201159,213962568.3187264,954410560.2527972,3769194829.018248,2924093663.585341,54023595.45098167,159065909.87431344,156985857.1703642,280474816.709647,387068822171.4255,28265929985.444324,694880302.6846107,393145399888.0576,35760595.4009264,1319905689.542896,2361932756.058352,10681498825.11697,11909299869.592428,39918305.271718696,1115001734.2614486,772535696.3887917,1305544178.724884,1650978356.0534463,11733462327.89594,66393394137.635216,199869586058.6752,236239095742.90683,1558844554.6397789,12332758577.099648,21909764503.83524,25349819473.809875,1.5484320695183378,1.9364536219532693,1.6940424003334886,1.4294888613389876,5.633345083035324,1.3550239787166678,1.5141901067554822,2.280381286645289,1.430026069558874,508907864386.9998,1148774934.5679257,0.0,63974646955.45065,180120011002.81445,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357
