,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - IDH Longevidade
2020-7,0.7758486116164436,735.476,0.7478766212083268,0.5819732475049708,0.7296939624479304,1238.0108937992882,9.27779730769604,338885053.5854928,17772686.704845976,14.313013774954928,283009153.114123,345852496.8718457,1380536959.1916556,3602302342.288493,8346965962.841853,402457130.9848126,506128125.5268039,635375943851.9943,52411080092.786064,511064623424.34045,969959126.4649596,10541226376.095425,24333154136.55069,12128175278.475857,56699335492.24153,327165790724.4149,323267265794.2303,2067131804.866811,10081121891.552576,8665264849.39831,0.9795811789058498,2.2133578999983587,1.0729702989271086,1.0750895201634736,3.890990658874296,721561693050.0118,763238816.7465457,28451404988.874306,85720385185.2988,141321441404.3492,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.8553690052720098
2020-8,0.7757533117006207,715.882,0.7477380459996915,0.5863244334247241,0.7296627592772632,1239.4814375213914,9.256240470343435,338374665.61009735,17773961.413950026,14.31187266638793,282953414.6908355,351880627.3766274,1424273212.317728,3599011897.6284003,8492859557.3863535,417606084.5258776,519624924.6125848,642296804300.9492,53149024852.348206,514957411581.4886,956342722.2747126,10563222189.3203,24681979813.407272,12216132963.691952,57095530945.20811,329208476137.72235,327681687111.01324,2046715095.7833345,10108043873.930662,8552442612.501464,0.972315757423238,2.2300903633420988,1.0629309781952443,1.0684522178227982,3.833105453196443,724119073095.2991,741634142.6441767,29730956730.30973,87119571328.47322,142194000484.11716,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.8552050125565895
2020-9,0.7756580117847979,686.64,0.7475994707910562,0.5907458354514588,0.729631556106596,1239.5416840221403,9.23468363299083,337864277.6347019,17775236.123054076,14.310731557820937,282897676.267548,352989447.5634097,1460535009.805561,3607455168.0096297,8602485191.760529,433234485.9281665,528723527.9044405,649424402488.0875,53929950793.54317,518976450564.22943,941719196.187618,10600285173.454311,25052145758.020508,12288963808.252647,57498385946.523605,331251129284.5649,332110359134.79614,2032573487.568507,10149564176.749573,8442316979.60866,0.9672973467038356,2.247443805197299,1.0550809651975033,1.0680636778859902,3.788590202067255,726432208319.5089,720060336.558168,31034584082.427605,88649588905.97072,143294084951.81174,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.8550410198411693
2020-10,0.775562711868975,645.975,0.7474608955824209,0.5950302756285784,0.729600352935929,1241.597963466108,9.213126795638225,337353889.6593065,17776510.832158126,14.30959044925394,282841937.84426045,353965735.6764564,1494302855.1893544,3621265266.9358687,8691483258.790369,448913546.06841,532465150.7101171,656511166816.0006,54715101966.28459,522878541968.49774,928665846.0015144,10654250936.145926,25451218611.51852,12365194841.927149,57973536169.05756,333299839351.67035,336679157655.8019,2024692319.9355,10210112694.818996,8361481383.529957,0.9649476554454848,2.268451260218566,1.0486073378538,1.0720883845006186,3.75361789841244,728357212433.6608,697108990.2422945,32371974526.820526,90237409799.06352,144642536685.39304,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.8548770271257491
2020-11,0.775467411953152,552.352,0.7473223203737855,0.5993784975247812,0.7295691497652618,1240.1136537996597,9.19156995828562,336843501.6839111,17777785.54126218,14.30844934068694,282786199.42097294,356309841.8089865,1527495286.6672463,3627816808.1887975,8761072034.085083,463895385.3508284,532033060.59913486,663662429238.9076,55522910681.04646,526486964053.8821,916181166.8433816,10723437248.881369,25864144828.757465,12445217658.838058,58489866191.11877,335351633230.07184,341310680863.5708,2020701568.5883613,10283505588.260475,8296268017.610843,0.9642837612335404,2.289672072440438,1.0433245686407362,1.0767563212994935,3.7213428884800392,730109108251.297,673301423.972558,33740481762.42053,91908301935.59924,146474721415.93744,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.8547130344103289
2020-12,0.7753721120373293,502.591,0.7471837451651503,0.603795520781263,0.7295379465945946,1238.4207100656242,9.170013120933016,336333113.70851564,17779060.25036623,14.307308232119944,282730460.99768543,357105925.87358254,1545044181.0080483,3669544367.904124,8785245908.59081,489198830.5102483,552522840.3687171,670887002074.5562,56350433457.41432,529964389931.24927,904537262.122444,10802200241.386868,26263486251.943665,12526003440.923689,59037043516.28419,337439003366.6659,345977922646.046,2020479046.342873,10373970050.20088,8247528061.622043,0.961398096711637,2.3028276116570185,1.0381924058762186,1.0830995885862271,3.686335984886167,731980285584.9946,649463237.9431242,35644696595.8186,93744055928.3766,148637377705.6893,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.8545490416949086
2021-1,0.7752768121215063,581.608,0.7470451699565149,0.6061504381623712,0.7295067434239274,1241.692220728789,9.14845628358041,335822725.7331202,17780334.95947028,14.306167123552948,282674722.5743979,357415080.1416548,1558805878.04469,3673985319.2398353,8799294732.950764,491588290.4227944,553386935.6336846,678124589861.0798,57189940877.17317,533196948449.7448,893982449.3929825,10892644574.32729,26672707563.794464,12608340089.971771,59612028122.00818,339524514130.0188,350667538237.2775,2018116801.1919813,10471366201.857931,8213873301.118366,0.9636507844655624,2.324998817929377,1.0367290497312718,1.0921794025350464,3.652809628914802,732980972817.0453,628784449.4151734,37590538028.48803,95547565411.31644,151120680276.5544,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.8543850489794884
2021-2,0.7752864849406087,480.081,0.7469318757895188,0.6075351449546929,0.7295105823892601,1242.7236121992044,9.146745827624928,335203619.87356526,17782693.358975064,14.304759009792866,282604711.2262347,360676044.0736575,1576757082.5517497,3708454390.785381,8841862704.015419,497778729.3628411,555523051.3850381,685408045491.1367,58045795578.59462,536266797805.14734,884607517.2770991,10991692501.28853,27079595340.85624,12713025952.439451,60214512932.43079,341637574563.7487,355402669026.47925,2018706673.7850816,10588113417.001446,8196187478.772566,0.9659704241312256,2.3463440732863066,1.0340289887035794,1.0973836463444966,3.613630079192177,734142863893.1141,606944760.5930135,39582727131.11062,97405803655.07996,153917145804.74564,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.8544485720778179
2021-3,0.7752961577597111,639.374,0.7468185816225227,0.6085073944377648,0.729514421354593,1246.3857533422226,9.145035371669447,334584514.0140103,17785051.758479845,14.303350896032784,282534699.8780714,364280186.4553424,1594718508.2044933,3717510812.431432,8895649617.79721,507826273.48444384,565174052.5278608,689047844825.2421,58440997727.01199,538325818543.80566,876974700.0981506,11011202776.484877,27265082191.170822,12757376575.425089,60468867256.3418,342633051164.61475,357785285473.1363,2015635693.0112903,10629310092.141125,8158735689.731545,0.9631052132546808,2.3523379631813914,1.0294539075685156,1.1014549148239443,3.5858345447505187,735216077440.7411,597955170.538834,40503568802.02071,98273412629.16472,154682133013.16934,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.8545120951761473
2021-4,0.7753058305788133,590.176,0.7467052874555267,0.6094735688499213,0.7295182603199257,1246.0347092087975,9.143324915713965,333965408.1544553,17787410.15798463,14.301942782272704,282464688.52990824,365477728.8496963,1604634860.1503878,3718519330.422041,8899770999.187954,515556726.923324,569908361.1927165,692632227478.987,58837030755.20232,540321377831.7916,869104841.6607302,11022766249.031582,27427502793.82826,12802701464.446714,60732085050.60686,343595874620.3238,360140137495.7779,2014291327.7264545,10676831045.757254,8133095529.504349,0.9609552883142222,2.3608106634963737,1.024621797359534,1.100088664069937,3.5534115568311067,736317560624.2373,588395253.2211777,41419479913.66947,99154791825.0755,155554338531.10104,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.8545756182744768
2021-5,0.7753155033979157,648.069,0.7465919932885305,0.6104316753255353,0.7295220992852586,1246.3280346622494,9.141614459758484,333346302.2949004,17789768.55748941,14.300534668512622,282394677.181745,367962285.4146601,1616115392.1534483,3729313855.3298745,8907758282.028662,527421546.81322205,571740388.223233,696167284319.8942,59234767309.08922,542206474446.1303,862210066.7367423,11048241249.063004,27608448468.01801,12849332086.579468,61002000608.83579,344542233911.116,362457666841.2619,2014970290.3275728,10729506042.67784,8113147986.075227,0.9569475075897422,2.3654379154744567,1.0177572278234464,1.0957503755113565,3.518305825845363,737299153549.4843,577725995.6076959,42344047376.14228,100060185697.9132,156531175930.62274,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.8546391413728063
2021-6,0.775325176217018,604.968,0.7464786991215344,0.6113794666226353,0.7295259382505913,1244.799369562118,9.139904003803,332727196.4353454,17792126.956994195,14.29912655475254,282324665.83358175,369556951.78619206,1623236472.757976,3726847057.2731113,8894073478.49548,540118940.7461642,577770190.6694705,699624703262.6354,59631513236.417564,543965313081.3604,856749858.7302865,11080804676.915712,27798917194.95592,12896379113.957249,61272979954.82154,345467715795.02124,364717819498.7522,2015760444.7207327,10784375759.713924,8102557755.970652,0.9515518291806708,2.366934470615188,1.0079352775285817,1.092592284886194,3.485222939776237,738216083519.6443,574198557.1435843,43275711607.85527,100931509478.62611,157618456043.87326,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.8547026644711357
2021-7,0.7753348490361203,638.795,0.7463654049545383,0.6123144049343995,0.7295297772159242,1243.7086841474538,9.138193547847518,332108090.5757904,17794485.35649898,14.297718440992458,282254654.48541856,370745213.4423602,1627065618.3713446,3732722801.664544,8873436409.941278,541181643.4285712,582668022.7359058,702994939718.2411,60027658641.02813,545636111566.8192,852812672.0520302,11122884926.78202,28001403417.676315,12943824888.56592,61544910155.25913,346368717275.98694,366917902350.04974,2016899388.4137368,10836333007.153175,8095671081.995496,0.9469359001537307,2.3721509932038654,0.999693239040786,1.0856260956111086,3.4560024908969296,738908746197.4989,578909251.977615,44224043174.95783,101561811374.53148,158821551900.89243,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.8547661875694652
2021-8,0.7753445218552226,652.804,0.7462521107875422,0.6132336195539372,0.7295336161812569,1241.000891730593,9.136483091892035,331488984.71623546,17796843.75600376,14.296310327232376,282184643.1372553,372997965.739823,1631830801.8760216,3746915717.36655,8845927608.482042,549278459.4970632,584299761.0196658,706271448559.4996,60418471589.10796,547263290900.088,849307518.6147733,11165337252.60242,28193594294.948025,12991664632.91369,61817644608.17559,347248346686.9648,369031047874.9621,2018227408.508052,10890811882.267408,8091446901.651813,0.9424583336649972,2.378127791447099,0.9917748646005304,1.0800631054140657,3.42651752048426,739320432999.9581,584631215.1066873,45189638520.82682,102436163966.95863,160118890979.35934,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.8548297106677947
2021-9,0.775354194674325,622.984,0.746138816620546,0.6141338549080999,0.7295374551465896,1236.7603520932407,9.134772635936557,330869878.8566805,17799202.155508544,14.294902213472296,282114631.78909206,373504147.294819,1624643850.7900136,3753044294.0402575,8782698169.48171,556578578.9713972,587164099.900244,709298945206.931,60802326469.14759,548562023203.5034,846292857.5177202,11207794837.248283,28375123152.977604,13038888293.999006,62077907907.05453,348099237663.2827,371036139337.5871,2021370950.635604,10951666746.778774,8093081831.877495,0.9388967330538036,2.3847746701028645,0.9850137758498198,1.0818866050731564,3.400756428159273,739703262146.2556,573400228.3894043,46125394062.46928,103316394312.04608,161488295153.94202,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.8548932337661241
2021-10,0.7753638674934273,536.252,0.7460255224535499,0.6150114046628952,0.7295412941119225,1235.1992281955693,9.133062179981073,330250772.9971256,17801560.555013325,14.293494099712213,282044620.4409288,372523925.4213751,1623603685.7534866,3763633195.859908,8738537770.831299,561292223.5466347,586695449.6671611,712190184694.3878,61176222644.3788,549659227296.1798,843105688.2958915,11249588689.19492,28544143324.95985,13083322956.68665,62332369736.013336,348920349786.9614,372942665478.1226,2026555372.616557,11012466572.801672,8100585944.892084,0.9361119710954589,2.3899442976779888,0.981285715910134,1.0807887176052782,3.37566875188036,740072691655.8483,565493190.2282715,47044804956.18092,104176955549.80798,162940652301.61765,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.8549567568644536
2021-11,0.7753735403125297,549.13,0.7459122282865539,0.6158620400000432,0.7295451330772552,1234.0244730268057,9.131351724025592,329631667.1375706,17803918.95451811,14.292085985952133,281974609.0927656,372978843.1060892,1623619474.4859753,3788374761.815821,8725922456.953182,561056791.1229721,585367869.0045916,714950282925.367,61539095429.08452,550630293070.2976,840184423.1484802,11290632476.243694,28691327088.02052,13128803719.585629,62576238516.17226,349712894703.37823,374749653783.9869,2031816507.610864,11068508916.8177,8114722450.460422,0.9359738541805016,2.3975165682224326,0.9798800663151234,1.080765704527242,3.350460498137744,740420188370.4862,556266975.4887695,47925410399.01711,105011181819.43246,164433652179.65378,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.8550202799627831
2021-12,0.7753832131316319,431.434,0.7457989341195578,0.6166809244617075,0.7295489720425881,1236.333446180328,9.12964126807011,329012561.2780156,17806277.35402289,14.29067787219205,281904597.7446024,373729205.2620105,1625282581.025107,3821383078.367582,8688177001.753353,558021010.6994412,597782921.8016051,717519431704.762,61891720151.34886,551463785347.992,836216230.6267309,11331724574.162285,28818467284.25212,13171746201.336811,62814564287.46375,350478339213.31903,376433773331.2312,2037389817.8686688,11121885156.086962,8133319888.614958,0.9364269990497124,2.404076984118741,0.979496993451421,1.078295886780314,3.3148755108474,740824040641.9768,546621178.604248,48753842684.16112,105862075913.3956,165894685728.48846,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.8550838030611125
2022-1,0.7753928859507343,418.984,0.7456856399525617,0.6174625098374302,0.7295528110079208,1240.628902599305,9.127930812114627,328393455.41846067,17808635.753527675,14.289269758431969,281834586.39643914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855147326159442
